Tabela de valores para implementação com 625 subintervalos
Tempo de execução = 0.000597000000 seg.

x;y;f(x,y);exact_solution;difference;Vx;Vy;VxE;VyE
0.020000000000;0.020000000000;296278771395507136.000000000000;0.984291580564;-296278771395507136.000000000000;0.000000000000;3555345256746085376.000000000000;0.773083249726;0.773083249726
0.020000000000;0.060000000000;11851150855820280.000000000000;0.922444920586;-11851150855820280.000000000000;0.000000000000;3697559067015928832.000000000000;0.724507585944;2.270674085396
0.020000000000;0.100000000000;474046034232811.250000000000;0.802637653733;-474046034232810.437500000000;0.000000000000;147902362680637088.000000000000;0.630408445985;3.625590117326
0.020000000000;0.140000000000;18961841369312.796875000000;0.632397711200;-18961841369312.164062500000;0.292968750000;5916094507225479.000000000000;0.496698424885;4.752696988196
0.020000000000;0.180000000000;758473654772.885864257812;0.422421894677;-758473654772.463500976562;0.305175781250;236643780289018.843750000000;0.331779015020;5.581174428101
0.020000000000;0.220000000000;30338946191.287433624268;0.185903756952;-30338946191.101528167725;0.304412841797;9465751211561.158203125000;0.146012709444;6.058966152565
0.020000000000;0.260000000000;1213557847.993217945099;-0.062295397528;-1213557848.055513381958;0.280570983887;378630048463.529113769531;-0.048928111664;6.156050750344
0.020000000000;0.300000000000;48542314.205102592707;-0.306580303075;-48542314.511682897806;0.235361419618;15145201940.228008270264;-0.240794599571;5.866328039108
0.020000000000;0.340000000000;1941692.774977161316;-0.531601640657;-1941693.306578801945;0.171818351373;605808079.787385940552;-0.417531077207;5.208002362330
0.020000000000;0.380000000000;77667.822111716159;-0.723220492062;-77668.545332208218;0.094142923626;24232325.718111824244;-0.568032541689;4.222438743434
0.020000000000;0.420000000000;3106.717528215313;-0.869396740132;-3107.586924955445;0.007413012963;969295.739101358224;-0.682842432500;2.971563769244
0.020000000000;0.460000000000;124.162983607497;-0.960945593601;-125.123929201098;-0.082736237651;38774.547909704364;-0.754746821958;1.533974514786
0.020000000000;0.500000000000;4.753695438964;-0.992114701314;-5.745810140279;-0.170465808054;1553.532262852845;-0.779227692828;0.000000000000
0.020000000000;0.540000000000;-0.119597420731;-0.960945593601;-0.841348172870;-0.250099038385;64.358531157927;-0.754746821958;-1.533974514786
0.020000000000;0.580000000000;-0.394987053670;-0.869396740132;-0.474409686462;-0.316477704174;4.314586956133;-0.682842432500;-2.971563769244
0.020000000000;0.620000000000;-0.464764377221;-0.723220492062;-0.258456114840;-0.365285552354;1.322186762998;-0.568032541689;-4.222438743434
0.020000000000;0.660000000000;-0.500761994710;-0.531601640657;-0.030839645947;-0.393318967059;0.535567372593;-0.417531077207;-5.208002362330
0.020000000000;0.700000000000;-0.507609767029;-0.306580303075;0.201029463954;-0.398687756289;-0.196957230588;-0.240794599571;-5.866328039108
0.020000000000;0.740000000000;-0.485005416263;-0.062295397528;0.422710018734;-0.380933441353;-0.917179201096;-0.048928111664;-6.156050750344
0.020000000000;0.780000000000;-0.434235430941;0.185903756952;0.620139187893;-0.341057614793;-1.583145308528;0.146012709444;-6.058966152565
0.020000000000;0.820000000000;-0.358353791580;0.422421894677;0.780775686257;-0.281458583251;-2.152943203705;0.331779015020;-5.581174428101
0.020000000000;0.860000000000;-0.261999974645;0.632397711200;0.894397685845;-0.205780274694;-2.590580193050;0.496698424885;-4.752696988196
0.020000000000;0.900000000000;-0.151107376136;0.802637653733;0.953745029869;-0.118682902209;-2.868373906065;0.630408445985;-3.625590117326
0.020000000000;0.940000000000;-0.032530062160;0.922444920586;0.954974982746;-0.025549793034;-2.968696189698;0.724507585944;-2.270674085396
0.020000000000;0.980000000000;0.086388319039;0.984291580564;0.897903261525;0.067851197491;-1.486479764988;0.773083249726;-0.773083249726
0.060000000000;0.020000000000;296278771395507136.000000000000;0.922444920586;-296278771395507136.000000000000;0.000000000000;3555345256746085376.000000000000;2.270674085396;0.724507585944
0.060000000000;0.060000000000;11851150855820280.000000000000;0.864484313711;-11851150855820280.000000000000;0.000000000000;3697559067015928832.000000000000;2.127999281655;2.127999281655
0.060000000000;0.100000000000;474046034232811.250000000000;0.752204978054;-474046034232810.500000000000;0.781250000000;147902362680637088.000000000000;1.851614456815;3.397780956266
0.060000000000;0.140000000000;18961841369312.773437500000;0.592661837209;-18961841369312.179687500000;0.830078125000;5916094507225480.000000000000;1.458885885890;4.454067557231
0.060000000000;0.180000000000;758473654772.861450195312;0.395879573475;-758473654772.465576171875;0.895690917969;236643780289018.843750000000;0.974490149349;5.230488712660
0.060000000000;0.220000000000;30338946191.263080596924;0.174222740197;-30338946191.088859558105;0.894021987915;9465751211561.134765625000;0.428863612800;5.678259025880
0.060000000000;0.260000000000;1213557847.970772266388;-0.058381148595;-1213557848.029153347015;0.824081897736;378630048463.460083007812;-0.143710001792;5.769243441329
0.060000000000;0.300000000000;48542314.186273679137;-0.287316735110;-48542314.473590411246;0.691295601428;15145201940.119256973267;-0.707253788442;5.497725073566
