Tabela de valores para implementação com 60000 subintervalos
Tempo de execução = 0.003097000000 seg.

x_i;w_i;y_i;|e_a|;
0.000000000000;0.000000000000;0.000000000000;0.000000000000;
0.000016666389;0.000038888025;0.000038888241;0.000000000216;
0.000033332778;0.000077776049;0.000077776482;0.000000000432;
0.000049999167;0.000116664074;0.000116664722;0.000000000648;
0.000066665556;0.000155552099;0.000155552963;0.000000000864;
0.000083331944;0.000194440124;0.000194441204;0.000000001080;
0.000099998333;0.000233328148;0.000233329445;0.000000001296;
0.000116664722;0.000272216173;0.000272217685;0.000000001512;
0.000133331111;0.000311104198;0.000311105926;0.000000001728;
0.000149997500;0.000349992222;0.000349994167;0.000000001944;
0.000166663889;0.000388880247;0.000388882408;0.000000002160;
0.000183330278;0.000427768272;0.000427770648;0.000000002376;
0.000199996667;0.000466656297;0.000466658889;0.000000002592;
0.000216663056;0.000505544321;0.000505547130;0.000000002808;
0.000233329445;0.000544432346;0.000544435371;0.000000003025;
0.000249995833;0.000583320371;0.000583323611;0.000000003241;
0.000266662222;0.000622208395;0.000622211852;0.000000003457;
0.000283328611;0.000661096420;0.000661100093;0.000000003673;
0.000299995000;0.000699984445;0.000699988334;0.000000003889;
0.000316661389;0.000738872470;0.000738876574;0.000000004105;
0.000333327778;0.000777760494;0.000777764815;0.000000004321;
0.000349994167;0.000816648519;0.000816653056;0.000000004537;
0.000366660556;0.000855536544;0.000855541297;0.000000004753;
0.000383326945;0.000894424568;0.000894429537;0.000000004969;
0.000399993333;0.000933312593;0.000933317778;0.000000005185;
0.000416659722;0.000972200618;0.000972206019;0.000000005401;
0.000433326111;0.001011088643;0.001011094260;0.000000005617;
0.000449992500;0.001049976667;0.001049982500;0.000000005833;
0.000466658889;0.001088864692;0.001088870741;0.000000006049;
0.000483325278;0.001127752717;0.001127758982;0.000000006265;
0.000499991667;0.001166640741;0.001166647223;0.000000006481;
0.000516658056;0.001205528766;0.001205535463;0.000000006697;
0.000533324445;0.001244416791;0.001244423704;0.000000006913;
0.000549990833;0.001283304816;0.001283311945;0.000000007129;
0.000566657222;0.001322192840;0.001322200186;0.000000007345;
0.000583323611;0.001361080865;0.001361088426;0.000000007561;
0.000599990000;0.001399968890;0.001399976667;0.000000007777;
0.000616656389;0.001438856914;0.001438864908;0.000000007993;
0.000633322778;0.001477744939;0.001477753149;0.000000008209;
0.000649989167;0.001516632964;0.001516641389;0.000000008425;
0.000666655556;0.001555520989;0.001555529630;0.000000008642;
0.000683321945;0.001594409013;0.001594417871;0.000000008858;
0.000699988334;0.001633297038;0.001633306112;0.000000009074;
0.000716654722;0.001672185063;0.001672194352;0.000000009290;
0.000733321111;0.001711073087;0.001711082593;0.000000009506;
0.000749987500;0.001749961112;0.001749970834;0.000000009722;
0.000766653889;0.001788849137;0.001788859075;0.000000009938;
0.000783320278;0.001827737162;0.001827747315;0.000000010154;
0.000799986667;0.001866625186;0.001866635556;0.000000010370;
0.000816653056;0.001905513211;0.001905523797;0.000000010586;
0.000833319445;0.001944401236;0.001944412038;0.000000010802;
0.000849985834;0.001983289260;0.001983300278;0.000000011018;
0.000866652222;0.002022177285;0.002022188519;0.000000011234;
0.000883318611;0.002061065310;0.002061076760;0.000000011450;
0.000899985000;0.002099953335;0.002099965001;0.000000011666;
0.000916651389;0.002138841359;0.002138853241;0.000000011882;
0.000933317778;0.002177729384;0.002177741482;0.000000012098;
0.000949984167;0.002216617409;0.002216629723;0.000000012314;
0.000966650556;0.002255505433;0.002255517964;0.000000012530;
0.000983316945;0.002294393458;0.002294406204;0.000000012746;
0.000999983334;0.002333281483;0.002333294445;0.000000012962;
0.001016649723;0.002372169508;0.002372182686;0.000000013178;
0.001033316111;0.002411057532;0.002411070927;0.000000013394;
0.001049982500;0.002449945557;0.002449959167;0.000000013610;
0.001066648889;0.002488833582;0.002488847408;0.000000013826;
0.001083315278;0.002527721606;0.002527735649;0.000000014042;
0.001099981667;0.002566609631;0.002566623890;0.000000014259;
0.001116648056;0.002605497656;0.002605512130;0.000000014475;
0.001133314445;0.002644385681;0.002644400371;0.000000014691;
0.001149980834;0.002683273705;0.002683288612;0.000000014907;
0.001166647223;0.002722161730;0.002722176853;0.000000015123;
0.001183313611;0.002761049755;0.002761065093;0.000000015339;
0.001199980000;0.002799937779;0.002799953334;0.000000015555;
0.001216646389;0.002838825804;0.002838841575;0.000000015771;
0.001233312778;0.002877713829;0.002877729816;0.000000015987;
0.001249979167;0.002916601853;0.002916618056;0.000000016203;
0.001266645556;0.002955489878;0.002955506297;0.000000016419;
0.001283311945;0.002994377903;0.002994394538;0.000000016635;
0.001299978334;0.003033265928;0.003033282779;0.000000016851;
0.001316644723;0.003072153952;0.003072171019;0.000000017067;
0.001333311111;0.003111041977;0.003111059260;0.000000017283;
0.001349977500;0.003149930002;0.003149947501;0.000000017499;
0.001366643889;0.003188818026;0.003188835742;0.000000017715;
0.001383310278;0.003227706051;0.003227723982;0.000000017931;
0.001399976667;0.003266594076;0.003266612223;0.000000018147;
0.001416643056;0.003305482101;0.003305500464;0.000000018363;
0.001433309445;0.003344370125;0.003344388705;0.000000018579;
0.001449975834;0.003383258150;0.003383276945;0.000000018795;
