      x_i      |       w_i      |       y_i      |      |e_a|      
1.000000000000 ; 1.000000000000 ; 1.000000000000 ; 0.000000000000
1.050000000000 ; 1.046088940716 ; 1.046093204775 ; 0.000004264059
1.100000000000 ; 1.092622065805 ; 1.092629298481 ; 0.000007232676
1.150000000000 ; 1.139615571473 ; 1.139624797007 ; 0.000009225534
1.200000000000 ; 1.187074362040 ; 1.187084840484 ; 0.000010478443
1.250000000000 ; 1.234995552466 ; 1.235006719727 ; 0.000011167262
1.300000000000 ; 1.283370939671 ; 1.283382364079 ; 0.000011424408
1.350000000000 ; 1.332188757614 ; 1.332200108063 ; 0.000011350449
1.400000000000 ; 1.381434929356 ; 1.381445951697 ; 0.000011022341
1.450000000000 ; 1.431093962489 ; 1.431104461848 ; 0.000010499359
1.500000000000 ; 1.481149589575 ; 1.481159417000 ; 0.000009827425
1.550000000000 ; 1.531585224999 ; 1.531594267285 ; 0.000009042287
1.600000000000 ; 1.582384288867 ; 1.582392460756 ; 0.000008171890
1.650000000000 ; 1.633530434184 ; 1.633537672335 ; 0.000007238151
1.700000000000 ; 1.685007703434 ; 1.685013961734 ; 0.000006258300
1.750000000000 ; 1.736800633522 ; 1.736805879431 ; 0.000005245909
1.800000000000 ; 1.788894322971 ; 1.788898534642 ; 0.000004211671
1.850000000000 ; 1.841274471517 ; 1.841277635531 ; 0.000003164014
1.900000000000 ; 1.893927399642 ; 1.893929509211 ; 0.000002109569
1.950000000000 ; 1.946840053590 ; 1.946841107132 ; 0.000001053542
2.000000000000 ; 2.000000000000 ; 2.000000000000 ; 0.000000000000
