Tabela de valores para implementação com 100 subintervalos
Tempo de execução = 0.000370000000 seg.

t;x;Co
0.002968421516;0.297029702970;0.027174463702
0.002968421516;0.306930693069;0.016259095562
0.002968421516;0.316831683168;0.009929971161
0.002968421516;0.326732673267;0.006462282889
0.002968421516;0.336633663366;0.004697803764
0.002968421516;0.346534653465;0.003913989524
0.002968421516;0.356435643564;0.003688319565
0.002968421516;0.366336633663;0.003788058135
0.002968421516;0.376237623762;0.004093132044
0.002968421516;0.386138613861;0.004547656840
0.002968421516;0.396039603960;0.005131710028
0.002968421516;0.405940594059;0.005845594824
0.002968421516;0.415841584158;0.006701069421
0.002968421516;0.425742574257;0.007716179796
0.002968421516;0.435643564356;0.008911863858
0.002968421516;0.445544554455;0.010309408292
0.002968421516;0.455445544554;0.011928337609
0.002968421516;0.465346534653;0.013784582396
0.002968421516;0.475247524752;0.015888924704
0.002968421516;0.485148514851;0.018245808159
0.002968421516;0.495049504950;0.020852650426
0.002968421516;0.504950495050;0.023699813358
0.002968421516;0.514851485149;0.026771374052
0.002968421516;0.524752475248;0.030046799672
0.002968421516;0.534653465347;0.033503562957
0.002968421516;0.544554455446;0.037120647759
0.002968421516;0.554455445545;0.040882791041
0.002968421516;0.564356435644;0.044785198028
0.002968421516;0.574257425743;0.048838361244
0.002968421516;0.584158415842;0.053072524463
0.002968421516;0.594059405941;0.057541271942
0.002968421516;0.603960396040;0.062323704188
0.002968421516;0.613861386139;0.067524694076
0.002968421516;0.623762376238;0.073272808106
0.002968421516;0.633663366337;0.079715628345
0.002968421516;0.643564356436;0.087012416657
0.002968421516;0.653465346535;0.095324312652
0.002968421516;0.663366336634;0.104802532193
0.002968421516;0.673267326733;0.115575310309
0.002968421516;0.683168316832;0.127734582337
0.002968421516;0.693069306931;0.141323590025
0.002968421516;0.702970297030;0.156326705579
0.002968421516;0.712871287129;0.172662761643
0.002968421516;0.722772277228;0.190183041764
0.002968421516;0.732673267327;0.208674817790
0.002968421516;0.742574257426;0.227870924924
0.002968421516;0.752475247525;0.247465362951
0.002968421516;0.762376237624;0.267134338963
0.002968421516;0.772277227723;0.286561570474
0.002968421516;0.782178217822;0.305466104750
0.002968421516;0.792079207921;0.323630441465
0.002968421516;0.801980198020;0.340926430344
0.002968421516;0.811881188119;0.357336304218
0.002968421516;0.821782178218;0.372966337102
0.002968421516;0.831683168317;0.388051002596
0.002968421516;0.841584158416;0.402946141998
0.002968421516;0.851485148515;0.418110499700
0.002968421516;0.861386138614;0.434075986120
0.002968421516;0.871287128713;0.451408103773
0.002968421516;0.881188118812;0.470659022798
0.002968421516;0.891089108911;0.492316713394
0.002968421516;0.900990099010;0.516754232267
0.002968421516;0.910891089109;0.544183629865
0.002968421516;0.920792079208;0.574618930221
0.002968421516;0.930693069307;0.607852203754
0.002968421516;0.940594059406;0.643445911847
0.002968421516;0.950495049505;0.680743498265
0.002968421516;0.960396039604;0.718898723622
0.002968421516;0.970297029703;0.756922605977
0.002968421516;0.980198019802;0.793745187761
0.002968421516;0.990099009901;0.442648911974
0.002968421516;1.000000000000;0.109312060268
0.005936843033;0.000000000000;0.000000000000
0.005936843033;0.009900990099;0.037282730134
0.005936843033;0.019801980198;0.062389588402
0.005936843033;0.029702970297;0.098652013619
0.005936843033;0.039603960396;0.147473657444
0.005936843033;0.049504950495;0.208775878199
0.005936843033;0.059405940594;0.280695152750
0.005936843033;0.069306930693;0.359808758705
0.005936843033;0.079207920792;0.441869427246
0.005936843033;0.089108910891;0.522766334766
0.005936843033;0.099009900990;0.599300179363
0.005936843033;0.108910891089;0.669461033251
0.005936843033;0.118811881188;0.732161929368
0.005936843033;0.128712871287;0.786624396252
0.005936843033;0.138613861386;0.831693018224
0.005936843033;0.148514851485;0.865297093349
0.005936843033;0.158415841584;0.884215041469
0.005936843033;0.168316831683;0.884305740941
0.005936843033;0.178217821782;0.861357770719
0.005936843033;0.188118811881;0.812516806727
0.005936843033;0.198019801980;0.737882401895
0.005936843033;0.207920792079;0.641557900313
0.005936843033;0.217821782178;0.531494924473
0.005936843033;0.227722772277;0.417973421376
0.005936843033;0.237623762376;0.311231997586
0.005936843033;0.247524752475;0.219184667248
0.005936843033;0.257425742574;0.146070826481
0.005936843033;0.267326732673;0.092376831355
0.005936843033;0.277227722772;0.055781017618
0.005936843033;0.287128712871;0.032534275551
0.005936843033;0.297029702970;0.018703100621
0.005936843033;0.306930693069;0.010954833863
0.005936843033;0.316831683168;0.006852906708
0.005936843033;0.326732673267;0.004809185881
0.005936843033;0.336633663366;0.003880602746
0.005936843033;0.346534653465;0.003547985291
0.005936843033;0.356435643564;0.003542926795
0.005936843033;0.366336633663;0.003735108693
0.005936843033;0.376237623762;0.004067542065
0.005936843033;0.386138613861;0.004522395837
0.005936843033;0.396039603960;0.005103931135
0.005936843033;0.405940594059;0.005830174680
0.005936843033;0.415841584158;0.006728629308
0.005936843033;0.425742574257;0.007833410262
0.005936843033;0.435643564356;0.009182326923
0.005936843033;0.445544554455;0.010813129145
0.005936843033;0.455445544554;0.012758690209
0.005936843033;0.465346534653;0.015041409387
0.005936843033;0.475247524752;0.017667580902
0.005936843033;0.485148514851;0.020622821917
0.005936843033;0.495049504950;0.023869783453
0.005936843033;0.504950495050;0.027349205985
0.005936843033;0.514851485149;0.030984905527
0.005936843033;0.524752475248;0.034692550723
0.005936843033;0.534653465347;0.038391267016
0.005936843033;0.544554455446;0.042016389336
0.005936843033;0.554455445545;0.045531295038
0.005936843033;0.564356435644;0.048936339547
0.005936843033;0.574257425743;0.052273524186
0.005936843033;0.584158415842;0.055626530860
0.005936843033;0.594059405941;0.059116898584
0.005936843033;0.603960396040;0.062898042370
0.005936843033;0.613861386139;0.067149187183
0.005936843033;0.623762376238;0.072070895830
0.005936843033;0.633663366337;0.077882719506
0.005936843033;0.643564356436;0.084821867085
0.005936843033;0.653465346535;0.093140176199
0.005936843033;0.663366336634;0.103095685822
0.005936843033;0.673267326733;0.114935295225
0.005936843033;0.683168316832;0.128866621151
0.005936843033;0.693069306931;0.145020095310
0.005936843033;0.702970297030;0.163405983249
0.005936843033;0.712871287129;0.183874396604
0.005936843033;0.722772277228;0.206088420466
0.005936843033;0.732673267327;0.229520267841
0.005936843033;0.742574257426;0.253477473171
0.005936843033;0.752475247525;0.277160820387
0.005936843033;0.762376237624;0.299748983246
0.005936843033;0.772277227723;0.320498311246
0.005936843033;0.782178217822;0.338841577586
0.005936843033;0.792079207921;0.354468262377
0.005936843033;0.801980198020;0.367371750181
0.005936843033;0.811881188119;0.377855290202
0.005936843033;0.821782178218;0.386497245229
0.005936843033;0.831683168317;0.394084831418
0.005936843033;0.841584158416;0.401531835938
0.005936843033;0.851485148515;0.409797820504
0.005936843033;0.861386138614;0.419823329903
0.005936843033;0.871287128713;0.432488338482
0.005936843033;0.881188118812;0.448591671918
0.005936843033;0.891089108911;0.468840385325
0.005936843033;0.900990099010;0.493833038858
0.005936843033;0.910891089109;0.524021568180
0.005936843033;0.920792079208;0.559643440231
0.005936843033;0.930693069307;0.600627506418
0.005936843033;0.940594059406;0.646490218497
0.005936843033;0.950495049505;0.696249576053
0.005936843033;0.960396039604;0.748388519574
0.005936843033;0.970297029703;0.800895117229
0.005936843033;0.980198019802;0.688270001818
0.005936843033;0.990099009901;0.308752034535
0.005936843033;1.000000000000;0.068543195686
0.008905264549;0.000000000000;0.000000000000
0.008905264549;0.009900990099;0.056929914184
0.008905264549;0.019801980198;0.093623103327
0.008905264549;0.029702970297;0.143808963891
0.008905264549;0.039603960396;0.206720259731
0.008905264549;0.049504950495;0.279158777228
0.008905264549;0.059405940594;0.356150039931
0.008905264549;0.069306930693;0.432333267711
0.008905264549;0.079207920792;0.503437219975
0.008905264549;0.089108910891;0.567150291838
0.008905264549;0.099009900990;0.623100234670
0.008905264549;0.108910891089;0.672171668277
0.008905264549;0.118811881188;0.715618853171
0.008905264549;0.128712871287;0.754303427412
0.008905264549;0.138613861386;0.788136615759
0.008905264549;0.148514851485;0.815673927089
0.008905264549;0.158415841584;0.833853028075
0.008905264549;0.168316831683;0.838017243396
0.008905264549;0.178217821782;0.822522267448
0.008905264549;0.188118811881;0.782195969655
0.008905264549;0.198019801980;0.714515518183
0.008905264549;0.207920792079;0.621683043048
0.008905264549;0.217821782178;0.511364558149
0.008905264549;0.227722772277;0.395275092319
0.008905264549;0.237623762376;0.285970238662
0.008905264549;0.247524752475;0.193313781088
0.008905264549;0.257425742574;0.122263484300
0.008905264549;0.267326732673;0.072748169336
0.008905264549;0.277227722772;0.041213417300
0.008905264549;0.287128712871;0.022729396433
0.008905264549;0.297029702970;0.012666878526
0.008905264549;0.306930693069;0.007526406840
0.008905264549;0.316831683168;0.005043630938
0.008905264549;0.326732673267;0.003919422464
0.008905264549;0.336633663366;0.003474410232
0.008905264549;0.346534653465;0.003377195133
0.008905264549;0.356435643564;0.003475286049
0.008905264549;0.366336633663;0.003704361229
0.008905264549;0.376237623762;0.004044030953
0.008905264549;0.386138613861;0.004497661145
0.008905264549;0.396039603960;0.005083793701
0.008905264549;0.405940594059;0.005832912669
0.008905264549;0.415841584158;0.006786344572
0.008905264549;0.425742574257;0.007995291486
0.008905264549;0.435643564356;0.009518366818
0.008905264549;0.445544554455;0.011416224803
0.008905264549;0.455445544554;0.013742443417
0.008905264549;0.465346534653;0.016530991716
0.008905264549;0.475247524752;0.019782275807
0.008905264549;0.485148514851;0.023451391562
0.008905264549;0.495049504950;0.027443029698
0.008905264549;0.504950495050;0.031616777461
0.008905264549;0.514851485149;0.035804145175
0.008905264549;0.524752475248;0.039835094887
0.008905264549;0.534653465347;0.043568427245
0.008905264549;0.544554455446;0.046918557410
0.008905264549;0.554455445545;0.049871953845
0.008905264549;0.564356435644;0.052489750742
0.008905264549;0.574257425743;0.054897572030
0.008905264549;0.584158415842;0.057267591319
0.008905264549;0.594059405941;0.059799711030
0.008905264549;0.603960396040;0.062707914702
0.008905264549;0.613861386139;0.066215028881
0.008905264549;0.623762376238;0.070555804802
0.008905264549;0.633663366337;0.075985725694
0.008905264549;0.643564356436;0.082791652374
0.008905264549;0.653465346535;0.091299690188
0.008905264549;0.663366336634;0.101874550062
0.008905264549;0.673267326733;0.114903077174
0.008905264549;0.683168316832;0.130753952476
0.008905264549;0.693069306931;0.149708331533
0.008905264549;0.702970297030;0.171864307835
0.008905264549;0.712871287129;0.197030948898
0.008905264549;0.722772277228;0.224641039511
0.008905264549;0.732673267327;0.253718785529
0.008905264549;0.742574257426;0.282933277625
0.008905264549;0.752475247525;0.310748466970
0.008905264549;0.762376237624;0.335650449958
0.008905264549;0.772277227723;0.356403658849
0.008905264549;0.782178217822;0.372271599221
0.008905264549;0.792079207921;0.383143497191
0.008905264549;0.801980198020;0.389535337271
0.008905264549;0.811881188119;0.392472545511
0.008905264549;0.821782178218;0.393296799563
0.008905264549;0.831683168317;0.393457450214
0.008905264549;0.841584158416;0.394343090122
0.008905264549;0.851485148515;0.397185522476
0.008905264549;0.861386138614;0.403038744701
0.008905264549;0.871287128713;0.412812230413
0.008905264549;0.881188118812;0.427327591742
0.008905264549;0.891089108911;0.447369087971
0.008905264549;0.900990099010;0.473704355937
0.008905264549;0.910891089109;0.507055866736
0.008905264549;0.920792079208;0.548005791315
0.008905264549;0.930693069307;0.596823705949
0.008905264549;0.940594059406;0.653225903630
0.008905264549;0.950495049505;0.716108583223
0.008905264549;0.960396039604;0.783334775021
0.008905264549;0.970297029703;0.791520603694
0.008905264549;0.980198019802;0.565053644249
0.008905264549;0.990099009901;0.211598702270
0.008905264549;1.000000000000;0.060946518002
0.011873686066;0.000000000000;0.000000000000
0.011873686066;0.009900990099;0.085823725096
0.011873686066;0.019801980198;0.137352454138
0.011873686066;0.029702970297;0.203006649593
0.011873686066;0.039603960396;0.278289588917
0.011873686066;0.049504950495;0.356327692611
0.011873686066;0.059405940594;0.430134514620
0.011873686066;0.069306930693;0.494833386809
0.011873686066;0.079207920792;0.548676939292
0.011873686066;0.089108910891;0.592619873222
0.011873686066;0.099009900990;0.629095030498
0.011873686066;0.108910891089;0.660813046938
0.011873686066;0.118811881188;0.689982475723
0.011873686066;0.128712871287;0.717899369459
0.011873686066;0.138613861386;0.744690963199
0.011873686066;0.148514851485;0.769047791625
0.011873686066;0.158415841584;0.787909461440
0.011873686066;0.168316831683;0.796254844359
0.011873686066;0.178217821782;0.787387256394
0.011873686066;0.188118811881;0.754253005411
0.011873686066;0.198019801980;0.692024394960
0.011873686066;0.207920792079;0.601200761919
0.011873686066;0.217821782178;0.489413085092
0.011873686066;0.227722772277;0.370195474434
0.011873686066;0.237623762376;0.258730289390
0.011873686066;0.247524752475;0.166747093479
0.011873686066;0.257425742574;0.099386159997
0.011873686066;0.267326732673;0.055344768603
0.011873686066;0.277227722772;0.029428638496
0.011873686066;0.287128712871;0.015546084447
0.011873686066;0.297029702970;0.008672300261
0.011873686066;0.306930693069;0.005471209697
0.011873686066;0.316831683168;0.004053767351
0.011873686066;0.326732673267;0.003470316479
0.011873686066;0.336633663366;0.003282017875
0.011873686066;0.346534653465;0.003297663605
0.011873686066;0.356435643564;0.003439248792
0.011873686066;0.366336633663;0.003680635136
0.011873686066;0.376237623762;0.004021506388
0.011873686066;0.386138613861;0.004477194924
0.011873686066;0.396039603960;0.005075621615
0.011873686066;0.405940594059;0.005857501550
0.011873686066;0.415841584158;0.006877827556
0.011873686066;0.425742574257;0.008206947632
0.011873686066;0.435643564356;0.009929042224
0.011873686066;0.445544554455;0.012135155107
0.011873686066;0.455445544554;0.014908119108
0.011873686066;0.465346534653;0.018298813395
0.011873686066;0.475247524752;0.022297507910
0.011873686066;0.485148514851;0.026809250459
0.011873686066;0.495049504950;0.031645327411
0.011873686066;0.504950495050;0.036540610454
0.011873686066;0.514851485149;0.041198179948
0.011873686066;0.524752475248;0.045350952309
0.011873686066;0.534653465347;0.048821084122
0.011873686066;0.544554455446;0.051557199051
0.011873686066;0.554455445545;0.053638241774
0.011873686066;0.564356435644;0.055246668043
0.011873686066;0.574257425743;0.056625317762
0.011873686066;0.584158415842;0.058035966764
0.011873686066;0.594059405941;0.059732700242
0.011873686066;0.603960396040;0.061954273924
0.011873686066;0.613861386139;0.064932154161
0.011873686066;0.623762376238;0.068907975001
0.011873686066;0.633663366337;0.074154965056
0.011873686066;0.643564356436;0.080999674931
0.011873686066;0.653465346535;0.089840594872
0.011873686066;0.663366336634;0.101157812986
0.011873686066;0.673267326733;0.115502737627
0.011873686066;0.683168316832;0.133450865621
0.011873686066;0.693069306931;0.155498654171
0.011873686066;0.702970297030;0.181895716163
0.011873686066;0.712871287129;0.212431511612
0.011873686066;0.722772277228;0.246236329154
0.011873686066;0.732673267327;0.281689220920
0.011873686066;0.742574257426;0.316522546261
0.011873686066;0.752475247525;0.348157298910
0.011873686066;0.762376237624;0.374208887130
0.011873686066;0.772277227723;0.393014031471
0.011873686066;0.782178217822;0.403998474240
0.011873686066;0.792079207921;0.407758144260
0.011873686066;0.801980198020;0.405841268613
0.011873686066;0.811881188119;0.400336085455
0.011873686066;0.821782178218;0.393428195213
0.011873686066;0.831683168317;0.387070178669
0.011873686066;0.841584158416;0.382828852811
0.011873686066;0.851485148515;0.381893191491
0.011873686066;0.861386138614;0.385179169459
0.011873686066;0.871287128713;0.393465135155
0.011873686066;0.881188118812;0.407513970553
0.011873686066;0.891089108911;0.428161315819
0.011873686066;0.900990099010;0.456358494454
0.011873686066;0.910891089109;0.493153636221
0.011873686066;0.920792079208;0.539581370304
0.011873686066;0.930693069307;0.596422028743
0.011873686066;0.940594059406;0.663804391792
0.011873686066;0.950495049505;0.740681819701
0.011873686066;0.960396039604;0.804542356408
0.011873686066;0.970297029703;0.739787559840
0.011873686066;0.980198019802;0.446181005743
0.011873686066;0.990099009901;0.151833840293
0.011873686066;1.000000000000;0.061443206044
0.014842107582;0.000000000000;0.000000000000
0.014842107582;0.009900990099;0.126832432119
0.014842107582;0.019801980198;0.195588616767
0.014842107582;0.029702970297;0.275714628376
0.014842107582;0.039603960396;0.358062973050
0.014842107582;0.049504950495;0.433209502748
0.014842107582;0.059405940594;0.494935711160
0.014842107582;0.069306930693;0.541688162568
0.014842107582;0.079207920792;0.575666272576
0.014842107582;0.089108910891;0.600817450406
0.014842107582;0.099009900990;0.621148496075
0.014842107582;0.108910891089;0.639870859061
0.014842107582;0.118811881188;0.659158993648
0.014842107582;0.128712871287;0.680133274484
0.014842107582;0.138613861386;0.702802462270
0.014842107582;0.148514851485;0.725839362190
0.014842107582;0.158415841584;0.746173419039
0.014842107582;0.168316831683;0.758543399579
0.014842107582;0.178217821782;0.755442228643
0.014842107582;0.188118811881;0.728215382279
0.014842107582;0.198019801980;0.669960448646
0.014842107582;0.207920792079;0.579690070881
0.014842107582;0.217821782178;0.465352415159
0.014842107582;0.227722772277;0.342775253351
0.014842107582;0.237623762376;0.230020384413
0.014842107582;0.247524752475;0.140362560501
0.014842107582;0.257425742574;0.078343521470
0.014842107582;0.267326732673;0.040725048243
0.014842107582;0.277227722772;0.020479597373
0.014842107582;0.287128712871;0.010640143531
0.014842107582;0.297029702970;0.006215307047
0.014842107582;0.306930693069;0.004324002291
0.014842107582;0.316831683168;0.003546106532
0.014842107582;0.326732673267;0.003254815883
0.014842107582;0.336633663366;0.003192055395
0.014842107582;0.346534653465;0.003256965584
0.014842107582;0.356435643564;0.003414560451
0.014842107582;0.366336633663;0.003659352903
0.014842107582;0.376237623762;0.004001882136
0.014842107582;0.386138613861;0.004464772288
0.014842107582;0.396039603960;0.005083146186
0.014842107582;0.405940594059;0.005907375695
0.014842107582;0.415841584158;0.007007044405
0.014842107582;0.425742574257;0.008474577494
0.014842107582;0.435643564356;0.010425484534
0.014842107582;0.445544554455;0.012990046601
0.014842107582;0.455445544554;0.016290252233
0.014842107582;0.465346534653;0.020398828202
0.014842107582;0.475247524752;0.025286497091
0.014842107582;0.485148514851;0.030776751097
0.014842107582;0.495049504950;0.036535845747
0.014842107582;0.504950495050;0.042119052102
0.014842107582;0.514851485149;0.047069989526
0.014842107582;0.524752475248;0.051039790729
0.014842107582;0.534653465347;0.053877250580
0.014842107582;0.544554455446;0.055653231297
0.014842107582;0.554455445545;0.056616163546
0.014842107582;0.564356435644;0.057108313080
0.014842107582;0.574257425743;0.057484192591
0.014842107582;0.584158415842;0.058060079068
0.014842107582;0.594059405941;0.059100862069
0.014842107582;0.603960396040;0.060833916768
0.014842107582;0.613861386139;0.063475898239
0.014842107582;0.623762376238;0.067263069780
0.014842107582;0.633663366337;0.072481758694
0.014842107582;0.643564356436;0.079498658025
0.014842107582;0.653465346535;0.088790124334
0.014842107582;0.663366336634;0.100965138269
0.014842107582;0.673267326733;0.116767315922
0.014842107582;0.683168316832;0.137027466158
0.014842107582;0.693069306931;0.162525845378
0.014842107582;0.702970297030;0.193729482676
0.014842107582;0.712871287129;0.230417180317
0.014842107582;0.722772277228;0.271296957718
0.014842107582;0.732673267327;0.313814876770
0.014842107582;0.742574257426;0.354365913588
0.014842107582;0.752475247525;0.388982385370
0.014842107582;0.762376237624;0.414328245649
0.014842107582;0.772277227723;0.428615418751
0.014842107582;0.782178217822;0.432044035006
0.014842107582;0.792079207921;0.426590988082
0.014842107582;0.801980198020;0.415294945448
0.014842107582;0.811881188119;0.401400144053
0.014842107582;0.821782178218;0.387707097306
0.014842107582;0.831683168317;0.376289609365
0.014842107582;0.841584158416;0.368531017614
0.014842107582;0.851485148515;0.365329945052
0.014842107582;0.861386138614;0.367339106496
0.014842107582;0.871287128713;0.375166258917
0.014842107582;0.881188118812;0.389521607466
0.014842107582;0.891089108911;0.411318592555
0.014842107582;0.900990099010;0.441731396564
0.014842107582;0.910891089109;0.482193004374
0.014842107582;0.920792079208;0.534287481122
0.014842107582;0.930693069307;0.599457354806
0.014842107582;0.940594059406;0.678438012303
0.014842107582;0.950495049505;0.764368265753
0.014842107582;0.960396039604;0.802281374718
0.014842107582;0.970297029703;0.661217790358
0.014842107582;0.980198019802;0.345865406155
0.014842107582;0.990099009901;0.117591656200
0.014842107582;1.000000000000;0.064956524039
0.017810529098;0.000000000000;0.000000000000
0.017810529098;0.009900990099;0.182458414714
0.017810529098;0.019801980198;0.268595038834
0.017810529098;0.029702970297;0.358489801473
0.017810529098;0.039603960396;0.439210003351
0.017810529098;0.049504950495;0.501934228159
0.017810529098;0.059405940594;0.544602443846
0.017810529098;0.069306930693;0.570607222936
0.017810529098;0.079207920792;0.585643200252
0.017810529098;0.089108910891;0.595184139111
0.017810529098;0.099009900990;0.603411049054
0.017810529098;0.108910891089;0.613127450738
0.017810529098;0.118811881188;0.626005982781
0.017810529098;0.128712871287;0.642789462099
0.017810529098;0.138613861386;0.663295431059
0.017810529098;0.148514851485;0.686165150096
0.017810529098;0.158415841584;0.708345589868
0.017810529098;0.168316831683;0.724416591073
0.017810529098;0.178217821782;0.726202481093
0.017810529098;0.188118811881;0.703622384970
0.017810529098;0.198019801980;0.647879782233
0.017810529098;0.207920792079;0.556763273405
0.017810529098;0.217821782178;0.439005904729
0.017810529098;0.227722772277;0.313259510822
0.017810529098;0.237623762376;0.200566779194
0.017810529098;0.247524752475;0.115116990805
0.017810529098;0.257425742574;0.059883948308
0.017810529098;0.267326732673;0.029125059568
0.017810529098;0.277227722772;0.014112525133
0.017810529098;0.287128712871;0.007515727244
0.017810529098;0.297029702970;0.004806112226
0.017810529098;0.306930693069;0.003723810215
0.017810529098;0.316831683168;0.003299084615
0.017810529098;0.326732673267;0.003153495078
0.017810529098;0.336633663366;0.003146992521
0.017810529098;0.346534653465;0.003231098429
0.017810529098;0.356435643564;0.003393889596
0.017810529098;0.366336633663;0.003640656573
0.017810529098;0.376237623762;0.003988057878
0.017810529098;0.386138613861;0.004463866459
0.017810529098;0.396039603960;0.005109701731
0.017810529098;0.405940594059;0.005985972098
0.017810529098;0.415841584158;0.007178550986
0.017810529098;0.425742574257;0.008805734756
0.017810529098;0.435643564356;0.011021342209
0.017810529098;0.445544554455;0.014005406463
0.017810529098;0.455445544554;0.017930298537
0.017810529098;0.465346534653;0.022893858996
0.017810529098;0.475247524752;0.028829133513
0.017810529098;0.485148514851;0.035429291886
