Tabela de valores do campo de permeabilidade 625 subintervalos
x;y;K(x,y)
0.020000000000;0.020000000000;3.988309473409
0.020000000000;0.060000000000;37.318570529319
0.020000000000;0.100000000000;42.786573035896
0.020000000000;0.140000000000;63.748048959537
0.020000000000;0.180000000000;38.583567334089
0.020000000000;0.220000000000;4.773584840646
0.020000000000;0.260000000000;0.553579977234
0.020000000000;0.300000000000;0.176715631312
0.020000000000;0.340000000000;1.516805633426
0.020000000000;0.380000000000;8.004445696043
0.020000000000;0.420000000000;26.245381014570
0.020000000000;0.460000000000;45.373711490326
0.020000000000;0.500000000000;40.524982119374
0.020000000000;0.540000000000;173.621188040651
0.020000000000;0.580000000000;202.576267397616
0.020000000000;0.620000000000;17.986894343912
0.020000000000;0.660000000000;5.257634758239
0.020000000000;0.700000000000;1.035118436026
0.020000000000;0.740000000000;1.560114720263
0.020000000000;0.780000000000;4.480523690823
0.020000000000;0.820000000000;1.036120398781
0.020000000000;0.860000000000;1.333489627314
0.020000000000;0.900000000000;0.545888921133
0.020000000000;0.940000000000;1.685148597739
0.020000000000;0.980000000000;1.893994392882
0.060000000000;0.020000000000;1.966453204606
0.060000000000;0.060000000000;18.588056066467
0.060000000000;0.100000000000;8.740112079941
0.060000000000;0.140000000000;1.446993472248
0.060000000000;0.180000000000;0.554959398123
0.060000000000;0.220000000000;0.246025759249
0.060000000000;0.260000000000;0.195888385999
0.060000000000;0.300000000000;0.227419803735
0.060000000000;0.340000000000;1.124506503604
0.060000000000;0.380000000000;1.803116181607
0.060000000000;0.420000000000;11.977460921828
0.060000000000;0.460000000000;44.816523714812
0.060000000000;0.500000000000;202.116580912408
0.060000000000;0.540000000000;2427.422892746480
0.060000000000;0.580000000000;2642.147275474776
0.060000000000;0.620000000000;727.337567887818
0.060000000000;0.660000000000;125.293666714774
0.060000000000;0.700000000000;9.843501102438
0.060000000000;0.740000000000;0.825708865597
0.060000000000;0.780000000000;3.353990418135
0.060000000000;0.820000000000;2.003859952092
0.060000000000;0.860000000000;1.365451476903
0.060000000000;0.900000000000;0.430361664464
0.060000000000;0.940000000000;2.013603600603
0.060000000000;0.980000000000;2.630378932121
0.100000000000;0.020000000000;2.277463348184
0.100000000000;0.060000000000;4.392772597844
0.100000000000;0.100000000000;1.015605093233
0.100000000000;0.140000000000;0.100687200714
0.100000000000;0.180000000000;0.035981622281
0.100000000000;0.220000000000;0.067249383622
0.100000000000;0.260000000000;0.201203176214
0.100000000000;0.300000000000;0.537093610396
0.100000000000;0.340000000000;3.570973569407
0.100000000000;0.380000000000;1.750748031917
0.100000000000;0.420000000000;4.640577957620
0.100000000000;0.460000000000;5.002462764099
0.100000000000;0.500000000000;180.854850739056
0.100000000000;0.540000000000;4393.668177283734
0.100000000000;0.580000000000;14674.233286687499
0.100000000000;0.620000000000;6647.731003875061
0.100000000000;0.660000000000;185.133049096833
0.100000000000;0.700000000000;25.757494056819
0.100000000000;0.740000000000;0.615424347288
0.100000000000;0.780000000000;0.750519003856
0.100000000000;0.820000000000;2.425422223829
0.100000000000;0.860000000000;1.082455264302
0.100000000000;0.900000000000;0.756925536304
0.100000000000;0.940000000000;2.808651081758
0.100000000000;0.980000000000;2.422613363232
0.140000000000;0.020000000000;0.344651328395
0.140000000000;0.060000000000;0.146262470525
0.140000000000;0.100000000000;0.206146554365
0.140000000000;0.140000000000;0.053219973052
0.140000000000;0.180000000000;0.006608678158
0.140000000000;0.220000000000;0.012553426895
0.140000000000;0.260000000000;0.035530558820
0.140000000000;0.300000000000;0.034457178987
0.140000000000;0.340000000000;1.034482377981
0.140000000000;0.380000000000;2.378983977632
0.140000000000;0.420000000000;5.955043199147
0.140000000000;0.460000000000;2.071892224492
0.140000000000;0.500000000000;23.106082133473
0.140000000000;0.540000000000;1852.938997924221
0.140000000000;0.580000000000;7151.065644625225
0.140000000000;0.620000000000;2475.873641787773
0.140000000000;0.660000000000;291.832050031440
0.140000000000;0.700000000000;11.479737193221
0.140000000000;0.740000000000;0.243346000987
0.140000000000;0.780000000000;1.516205035004
0.140000000000;0.820000000000;10.794218111967
0.140000000000;0.860000000000;0.988802821187
0.140000000000;0.900000000000;0.156617306526
0.140000000000;0.940000000000;0.395933239138
0.140000000000;0.980000000000;0.572616092185
0.180000000000;0.020000000000;0.030750088520
0.180000000000;0.060000000000;0.039610588701
0.180000000000;0.100000000000;0.376521599755
0.180000000000;0.140000000000;0.037932042371
0.180000000000;0.180000000000;0.000961630761
0.180000000000;0.220000000000;0.000452437299
0.180000000000;0.260000000000;0.000425902634
0.180000000000;0.300000000000;0.003406888723
0.180000000000;0.340000000000;0.805350882187
0.180000000000;0.380000000000;3.254200077273
0.180000000000;0.420000000000;28.521682650710
0.180000000000;0.460000000000;31.347103885354
0.180000000000;0.500000000000;18.188152817719
0.180000000000;0.540000000000;652.571291249140
0.180000000000;0.580000000000;4292.186588067751
0.180000000000;0.620000000000;1736.189780772065
0.180000000000;0.660000000000;2131.985525005215
0.180000000000;0.700000000000;125.912307732306
0.180000000000;0.740000000000;11.222543337241
0.180000000000;0.780000000000;35.903091064936
0.180000000000;0.820000000000;49.735250061082
0.180000000000;0.860000000000;1.361436656788
0.180000000000;0.900000000000;0.040185216661
0.180000000000;0.940000000000;0.038504798888
0.180000000000;0.980000000000;0.068081168379
0.220000000000;0.020000000000;0.180176298201
0.220000000000;0.060000000000;0.321857646659
0.220000000000;0.100000000000;0.110335185605
0.220000000000;0.140000000000;0.004526476403
0.220000000000;0.180000000000;0.000867899636
0.220000000000;0.220000000000;0.000200803418
0.220000000000;0.260000000000;0.000045712710
0.220000000000;0.300000000000;0.005249322856
0.220000000000;0.340000000000;0.203286259834
0.220000000000;0.380000000000;0.589428376510
0.220000000000;0.420000000000;14.342902992190
0.220000000000;0.460000000000;122.030336235971
0.220000000000;0.500000000000;10.697958663302
0.220000000000;0.540000000000;347.087243692751
0.220000000000;0.580000000000;854.724226775381
0.220000000000;0.620000000000;1617.478450196498
0.220000000000;0.660000000000;6063.423845269663
0.220000000000;0.700000000000;2236.304987279328
0.220000000000;0.740000000000;1574.655766848403
0.220000000000;0.780000000000;2546.162381935265
0.220000000000;0.820000000000;365.508074322945
0.220000000000;0.860000000000;1.512630685177
0.220000000000;0.900000000000;0.036651271190
0.220000000000;0.940000000000;0.030602897993
0.220000000000;0.980000000000;0.049434291723
0.260000000000;0.020000000000;11.886604029379
0.260000000000;0.060000000000;3.130453803189
0.260000000000;0.100000000000;0.090687187156
0.260000000000;0.140000000000;0.009430370133
0.260000000000;0.180000000000;0.001041016706
0.260000000000;0.220000000000;0.000074504858
0.260000000000;0.260000000000;0.000010077937
0.260000000000;0.300000000000;0.000232411391
0.260000000000;0.340000000000;0.003325759287
0.260000000000;0.380000000000;0.249818110577
0.260000000000;0.420000000000;3.229394872398
0.260000000000;0.460000000000;44.094176538928
0.260000000000;0.500000000000;11.584992557877
0.260000000000;0.540000000000;23.611253042478
0.260000000000;0.580000000000;220.394162677721
0.260000000000;0.620000000000;55.637161033884
0.260000000000;0.660000000000;451.558781121001
0.260000000000;0.700000000000;208.916970153833
0.260000000000;0.740000000000;273.280697092385
0.260000000000;0.780000000000;351.397649724360
0.260000000000;0.820000000000;111.013309852705
0.260000000000;0.860000000000;0.838467300554
0.260000000000;0.900000000000;0.059451735924
0.260000000000;0.940000000000;0.112528896874
0.260000000000;0.980000000000;0.418190649698
0.300000000000;0.020000000000;16.116547596856
0.300000000000;0.060000000000;3.630210268749
0.300000000000;0.100000000000;1.732733960282
0.300000000000;0.140000000000;0.168462435857
0.300000000000;0.180000000000;0.001206102626
0.300000000000;0.220000000000;0.000013027048
0.300000000000;0.260000000000;0.000003121281
0.300000000000;0.300000000000;0.000042772498
0.300000000000;0.340000000000;0.001911655917
0.300000000000;0.380000000000;0.108819813474
0.300000000000;0.420000000000;0.215851175018
0.300000000000;0.460000000000;29.415096088495
0.300000000000;0.500000000000;25.927598652836
0.300000000000;0.540000000000;1.844496461257
0.300000000000;0.580000000000;21.698559221299
0.300000000000;0.620000000000;0.191008192285
0.300000000000;0.660000000000;24.704732151303
0.300000000000;0.700000000000;402.372655719556
0.300000000000;0.740000000000;198.325134167135
0.300000000000;0.780000000000;147.431177836511
0.300000000000;0.820000000000;12.687907983697
0.300000000000;0.860000000000;0.795998952855
0.300000000000;0.900000000000;0.095785780034
0.300000000000;0.940000000000;0.222353865559
0.300000000000;0.980000000000;12.131404007815
0.340000000000;0.020000000000;10.924385820123
0.340000000000;0.060000000000;14.818673658708
0.340000000000;0.100000000000;14.376597372327
0.340000000000;0.140000000000;0.222484034231
0.340000000000;0.180000000000;0.000307637101
0.340000000000;0.220000000000;0.000026290178
0.340000000000;0.260000000000;0.000008446459
0.340000000000;0.300000000000;0.000219037905
0.340000000000;0.340000000000;0.033419577526
0.340000000000;0.380000000000;0.129826912219
0.340000000000;0.420000000000;0.387643577304
0.340000000000;0.460000000000;1.562872788181
0.340000000000;0.500000000000;13.690040293385
0.340000000000;0.540000000000;2.297794963300
0.340000000000;0.580000000000;0.611963521446
0.340000000000;0.620000000000;0.073708830492
0.340000000000;0.660000000000;1.612641057436
0.340000000000;0.700000000000;135.508759227490
0.340000000000;0.740000000000;870.409244326357
0.340000000000;0.780000000000;245.262784639211
0.340000000000;0.820000000000;12.244411775373
0.340000000000;0.860000000000;0.349669084656
0.340000000000;0.900000000000;0.046310661794
0.340000000000;0.940000000000;0.116404777437
0.340000000000;0.980000000000;3.083672629341
0.380000000000;0.020000000000;0.681533292286
0.380000000000;0.060000000000;1.510143003875
0.380000000000;0.100000000000;2.766008678423
0.380000000000;0.140000000000;0.098250043542
0.380000000000;0.180000000000;0.002063960639
0.380000000000;0.220000000000;0.000101608490
0.380000000000;0.260000000000;0.000098654288
0.380000000000;0.300000000000;0.002253019718
0.380000000000;0.340000000000;0.126665764092
0.380000000000;0.380000000000;0.040437680553
0.380000000000;0.420000000000;0.193703436176
0.380000000000;0.460000000000;0.093049920215
0.380000000000;0.500000000000;0.304379577984
0.380000000000;0.540000000000;0.430586231989
0.380000000000;0.580000000000;1.843473118726
0.380000000000;0.620000000000;0.853881818868
0.380000000000;0.660000000000;0.202005043928
0.380000000000;0.700000000000;0.961863937180
0.380000000000;0.740000000000;17.597987325121
0.380000000000;0.780000000000;48.798811785668
0.380000000000;0.820000000000;1.436001024683
0.380000000000;0.860000000000;0.196073243758
0.380000000000;0.900000000000;0.082392487181
0.380000000000;0.940000000000;0.078637768299
0.380000000000;0.980000000000;0.303579104421
0.420000000000;0.020000000000;0.026175784514
0.420000000000;0.060000000000;0.087457880182
0.420000000000;0.100000000000;0.229916170765
0.420000000000;0.140000000000;0.010109800758
0.420000000000;0.180000000000;0.000597059204
0.420000000000;0.220000000000;0.000075372802
0.420000000000;0.260000000000;0.000439066925
0.420000000000;0.300000000000;0.013171053115
0.420000000000;0.340000000000;0.169763360185
0.420000000000;0.380000000000;0.083186656816
0.420000000000;0.420000000000;1.621651662342
0.420000000000;0.460000000000;0.060268059297
0.420000000000;0.500000000000;0.022595720994
0.420000000000;0.540000000000;0.709411154032
