Tabela de valores para implementação com 4096 subintervalos
Tempo de execução = 0.392490000000 seg.

x;y;f(x,y);Vx;Vy
0.023437500000;0.195312500000;-11601678203658635166351360.000000000000;-17572650241114843409777950720.000000000000;-5607457354982980673165328384.000000000000
0.023437500000;0.210937500000;-9110251226341035837751296.000000000000;-5813505389080460979517521920.000000000000;-790691605436802600651456512.000000000000
0.023437500000;0.226562500000;-7485023574372448101990400.000000000000;4344605445874883407686664192.000000000000;-4123613846658350586322223104.000000000000
0.023437500000;0.242187500000;8897997864000406461349888.000000000000;389735718317604794366164992.000000000000;-418477287783090970253328384.000000000000
0.023437500000;0.257812500000;5458645875687908257562624.000000000000;14209554659870676866306146304.000000000000;-1130629756260729945428328448.000000000000
0.023437500000;0.273437500000;45231736389168977695211520.000000000000;-150889065471787142528106496.000000000000;-138656524212731285407268864.000000000000
0.023437500000;0.289062500000;39817939912847014752157696.000000000000;-50415527939630942199480320.000000000000;270855478345875688221835264.000000000000
0.023437500000;0.304687500000;11353796408503761060757504.000000000000;-237793661137315717709824.000000000000;453964343949930069491712.000000000000
0.023437500000;0.320312500000;4953233293948599515742208.000000000000;2610021591712287095259136.000000000000;957346804555420461432832.000000000000
0.023437500000;0.335937500000;14004039005558706515476480.000000000000;-5493139874572369620107264.000000000000;-2365969553314475518459904.000000000000
0.023437500000;0.351562500000;345486823435975962656768.000000000000;-99437467573744553689088.000000000000;2837635919194841782681600.000000000000
0.023437500000;0.367187500000;496321607757992051081216.000000000000;18360375402643924713472.000000000000;-2997440117432905629696.000000000000
0.023437500000;0.382812500000;502238367077810021859328.000000000000;-1621102112612156178432.000000000000;-198568080104581234688.000000000000
0.023437500000;0.398437500000;516442809533066368778240.000000000000;-2517858959501536788480.000000000000;2345445605325209075712.000000000000
0.023437500000;0.414062500000;104511818014869782790144.000000000000;-3788338419692448776192.000000000000;8879134639821607141376.000000000000
0.023437500000;0.429687500000;470116820143408807936.000000000000;1406289731547135213568.000000000000;31114573686732195102720.000000000000
0.023437500000;0.445312500000;316742431356784476160.000000000000;-1084234415305552035840.000000000000;267521899106340962304.000000000000
0.023437500000;0.460937500000;2681434265238858240.000000000000;10013559278354221236224.000000000000;17329953276848385294336.000000000000
0.023437500000;0.476562500000;62985883253851561984.000000000000;740583488616997322752.000000000000;2409661083300312121344.000000000000
0.023437500000;0.492187500000;-4649522986040370176.000000000000;4849111550653839179776.000000000000;1932384519832940576768.000000000000
0.023437500000;0.507812500000;-583332557232035712.000000000000;49163205342245387501568.000000000000;1949480811752724365312.000000000000
0.023437500000;0.523437500000;-71645393619929825280.000000000000;16486167422753170259968.000000000000;-2224857957836904726528.000000000000
0.023437500000;0.539062500000;50406957471177826304.000000000000;140974460039244179046400.000000000000;-42367061794209423949824.000000000000
0.023437500000;0.554687500000;242248592289756545024.000000000000;97820874017257923018752.000000000000;81042205611018187440128.000000000000
0.023437500000;0.570312500000;-57554926124562890752.000000000000;328382239607194910720.000000000000;1800402247415191830528.000000000000
0.023437500000;0.585937500000;-100838610485582069760.000000000000;250613687251204964352.000000000000;155773284606291509248.000000000000
0.023437500000;0.601562500000;-92021648171654397952.000000000000;1813921272771097133056.000000000000;363772432447268913152.000000000000
0.023437500000;0.617187500000;-208003370447092547584.000000000000;5043303983603036192768.000000000000;5433694968398189953024.000000000000
0.023437500000;0.632812500000;-278834733959512031232.000000000000;109723368615653314396160.000000000000;22098794272604851011584.000000000000
0.023437500000;0.648437500000;-611786544588019073024.000000000000;-44223108375285663268864.000000000000;25697887456664131469312.000000000000
0.023437500000;0.664062500000;-631300635477923987456.000000000000;-23363955491305638854656.000000000000;-5205394361004964446208.000000000000
0.023437500000;0.679687500000;-544533326170046005248.000000000000;-24076500506980013572096.000000000000;-23957436524389556289536.000000000000
0.023437500000;0.695312500000;-80432391670969892864.000000000000;678991362515559677689856.000000000000;-108064981295493294325760.000000000000
0.023437500000;0.710937500000;-248269822593051066368.000000000000;370574342522744048975872.000000000000;23590999863871619989504.000000000000
0.023437500000;0.726562500000;-91682381883105886208.000000000000;5748381653188591768043520.000000000000;-952699380607184766238720.000000000000
0.023437500000;0.742187500000;-152610511406153826304.000000000000;-1623271812659120430907392.000000000000;2925164193457154174222336.000000000000
0.023437500000;0.757812500000;-36965652477615448064.000000000000;475255495733247029018624.000000000000;-13039499848217290166239232.000000000000
0.023437500000;0.773437500000;-937630873852767488.000000000000;796401071587836601303040.000000000000;-55069790055642739484131328.000000000000
0.023437500000;0.789062500000;10942516711107821568.000000000000;-9723616050893089622982656.000000000000;-9116412135172823794581504.000000000000
0.023437500000;0.804687500000;1805589558299912960.000000000000;-16951416386918661121638400.000000000000;3342859440035842333081600.000000000000
0.023437500000;0.820312500000;346816647395688576.000000000000;19802698013840362176512.000000000000;3157470990712130502656.000000000000
0.023437500000;0.835937500000;972261789804852992.000000000000;16976990795362761441280.000000000000;-9504664506548365557760.000000000000
0.023437500000;0.851562500000;1279351236903244288.000000000000;-90759172075600576512.000000000000;1506016135414937026560.000000000000
0.023437500000;0.867187500000;62361507533161408.000000000000;6337185430780664348672.000000000000;7230647380256386711552.000000000000
0.023437500000;0.882812500000;199825187469881152.000000000000;1624280894263820288000.000000000000;-491436267926452961280.000000000000
0.023437500000;0.898437500000;95465785450849744.000000000000;-8735184936805413683200.000000000000;-763423123924240564224.000000000000
0.023437500000;0.914062500000;472420709655061568.000000000000;-2161239740247533682688.000000000000;-34674704831482475577344.000000000000
0.023437500000;0.929687500000;1329028670663006720.000000000000;8612456917990245400576.000000000000;-48705473987860376846336.000000000000
0.023437500000;0.945312500000;2003791981928269056.000000000000;-110657951999438356480.000000000000;10330417642714672660480.000000000000
0.023437500000;0.960937500000;1453197671756378368.000000000000;3264989699577898074112.000000000000;-3635403569382970884096.000000000000
0.023437500000;0.976562500000;2458647998756863488.000000000000;-716862521367586144256.000000000000;-1190858149132543197184.000000000000
0.023437500000;0.992187500000;2361549386338422784.000000000000;-79435677216082264064.000000000000;132056587694939996160.000000000000
0.039062500000;0.007812500000;2014367489879557017379536896.000000000000;743936263976865385126926745600.000000000000;-815705332076999317250363097088.000000000000
0.039062500000;0.023437500000;3172794083525102209203175424.000000000000;123995698290683524731319091200.000000000000;297007009045850341738027155456.000000000000
0.039062500000;0.039062500000;1047915815177729139393167360.000000000000;27390376022547263774615666688.000000000000;51698429681886421285488033792.000000000000
0.039062500000;0.054687500000;873479547801697134091173888.000000000000;320437700793992276997063049216.000000000000;-27403870749274584800150159360.000000000000
0.039062500000;0.070312500000;2786279122773299354599948288.000000000000;970185515024140539134044274688.000000000000;-228281220105132419891960217600.000000000000
0.039062500000;0.085937500000;5179410094334243605831483392.000000000000;-22243157855108201662172364800.000000000000;38425225901562267433615491072.000000000000
0.039062500000;0.101562500000;12773752716934216220147712.000000000000;-4566679219094295391680593920.000000000000;13262628322911653841785061376.000000000000
0.039062500000;0.117187500000;22191896311721460108361728.000000000000;-643801498758767800668389376.000000000000;-152523844075835304353726464.000000000000
0.039062500000;0.132812500000;38464145822523864458985472.000000000000;12095338300595199927761502208.000000000000;2323265613225645834038673408.000000000000
0.039062500000;0.148437500000;-174089747628179926995173376.000000000000;542832003479246292020887552.000000000000;924807509329777047709417472.000000000000
0.039062500000;0.164062500000;-88924796140847665600528384.000000000000;-2493892417875733316561272832.000000000000;-402327483410308692587839488.000000000000
0.039062500000;0.179687500000;-55537524399236682650484736.000000000000;-8512258182688941210075136.000000000000;-119715238743112027864039424.000000000000
0.039062500000;0.195312500000;-383632618036681244672000.000000000000;-5810302925134454189990084608.000000000000;-30867532536450250816597524480.000000000000
0.039062500000;0.210937500000;-98450744490813334369599488.000000000000;637222932531415212279988224.000000000000;28578296298036713684761313280.000000000000
0.039062500000;0.226562500000;-66251117984752608653344768.000000000000;-15024913003994769252641931264.000000000000;-30963789352546084659996393472.000000000000
0.039062500000;0.242187500000;-3255992192767175702872064.000000000000;64260132707016897571323904.000000000000;-2082712741398615098371604480.000000000000
0.039062500000;0.257812500000;448958101605794759835648.000000000000;710205268256748390278234112.000000000000;-348142595338670582030925824.000000000000
0.039062500000;0.273437500000;10684441058598392866799616.000000000000;187462722112457248415416320.000000000000;-109861009295993752078254080.000000000000
0.039062500000;0.289062500000;21111088505129539127476224.000000000000;111967130384099390242422784.000000000000;-87704080532768143446114304.000000000000
0.039062500000;0.304687500000;44113427789224863076450304.000000000000;-11283579955302993609359360.000000000000;24203238905112993046986752.000000000000
0.039062500000;0.320312500000;27515326534519357272227840.000000000000;-2963349142692946545475584.000000000000;8527990804117857534738432.000000000000
0.039062500000;0.335937500000;4098168032380588600066048.000000000000;-4309748434243782682083328.000000000000;190832480458002002853494784.000000000000
0.039062500000;0.351562500000;236920007242539750916096.000000000000;372716423129988121755648.000000000000;1568114659149712736649216.000000000000
0.039062500000;0.367187500000;45182633447195022458880.000000000000;1571592560536537006080.000000000000;495437280707811868672.000000000000
0.039062500000;0.382812500000;30437908410792394358784.000000000000;3785387466898071355392.000000000000;89427490718814191616.000000000000
0.039062500000;0.398437500000;41778535204396153700352.000000000000;119824266984174265565184.000000000000;-1934211121147111276544.000000000000
0.039062500000;0.414062500000;214502563055059762937856.000000000000;-5652658007693291683840.000000000000;-76505785305795657728.000000000000
0.039062500000;0.429687500000;677435004154876919808.000000000000;-82076052888823349248.000000000000;233865764914217361604608.000000000000
0.039062500000;0.445312500000;1254297601037458735104.000000000000;-320575587629185499136.000000000000;708483027647845761024.000000000000
0.039062500000;0.460937500000;398741059405565568.000000000000;1338114040069522194432.000000000000;46151412184474076577792.000000000000
0.039062500000;0.476562500000;42612995794742370304.000000000000;9111033359952429187072.000000000000;630932273025336475648.000000000000
0.039062500000;0.492187500000;-10189885341421033472.000000000000;5731980109575059668992.000000000000;5872003491554760065024.000000000000
0.039062500000;0.507812500000;-33493222753137156096.000000000000;53033284660397229473792.000000000000;14330176592184095014912.000000000000
0.039062500000;0.523437500000;-86557310338508046336.000000000000;13953534391838966808576.000000000000;16583320125811053297664.000000000000
0.039062500000;0.539062500000;42298602906028515328.000000000000;56246897712359087800320.000000000000;-85406898440508454993920.000000000000
0.039062500000;0.554687500000;-13292772581940885504.000000000000;135723800120028076965888.000000000000;78366374635382769713152.000000000000
0.039062500000;0.570312500000;-78064825544514338816.000000000000;98239120253914824704.000000000000;54972704163244097536.000000000000
0.039062500000;0.585937500000;-138330759430202703872.000000000000;43319743632009527296.000000000000;33161808695613599744.000000000000
0.039062500000;0.601562500000;-171255490541553025024.000000000000;133139882431932039168.000000000000;85067715551212240896.000000000000
0.039062500000;0.617187500000;-327370847645429202944.000000000000;270299396897346748416.000000000000;363534541609366126592.000000000000
0.039062500000;0.632812500000;-591644906178491711488.000000000000;-514415513522655461376.000000000000;365645112069444861952.000000000000
0.039062500000;0.648437500000;-317794809526294347776.000000000000;5060627701758617976832.000000000000;-514201825859331293184.000000000000
0.039062500000;0.664062500000;-269988444523652710400.000000000000;677829703870816845824.000000000000;-464747764836327161856.000000000000
0.039062500000;0.679687500000;-9417622296336957440.000000000000;-57763868913768347992064.000000000000;-177792025771414590062592.000000000000
0.039062500000;0.695312500000;-1751940519585952563200.000000000000;-263872446737141968404480.000000000000;256146083297845321924608.000000000000
0.039062500000;0.710937500000;-1375285954576674455552.000000000000;-225342468365648499048448.000000000000;-172656416696279523917824.000000000000
0.039062500000;0.726562500000;-1022726303072810172416.000000000000;-75237622176487793754112.000000000000;-288166556942386860130304.000000000000
0.039062500000;0.742187500000;-120277805461794619392.000000000000;3237656358035299883810816.000000000000;-3236701615802155133829120.000000000000
0.039062500000;0.757812500000;-38956435669770027008.000000000000;15415314852957652990820352.000000000000;-4871460415818896251027456.000000000000
0.039062500000;0.773437500000;14896422808936130.000000000000;100557688003835396620288.000000000000;-3417692037869438540709888.000000000000
0.039062500000;0.789062500000;40704100020277362688.000000000000;252385811483611107426304.000000000000;704616494471705123618816.000000000000
0.039062500000;0.804687500000;6838667865387730944.000000000000;19774842777480716091392.000000000000;235747760817757394829312.000000000000
0.039062500000;0.820312500000;-15163608062511952.000000000000;27730326545417937879040.000000000000;342438836757082893451264.000000000000
0.039062500000;0.835937500000;84865408959870688.000000000000;50219006018019385147392.000000000000;-19196910616241839800320.000000000000
0.039062500000;0.851562500000;281180994944722336.000000000000;310948059435096397053952.000000000000;-78384640034943702925312.000000000000
0.039062500000;0.867187500000;604359389179718528.000000000000;-27069099415462318440448.000000000000;8299496268414969708544.000000000000
0.039062500000;0.882812500000;535559381760811648.000000000000;895917861431685677056.000000000000;2180598419152745267200.000000000000
0.039062500000;0.898437500000;477659124635354560.000000000000;216614205015090167808.000000000000;-511510720589530136576.000000000000
0.039062500000;0.914062500000;536006462447083840.000000000000;-288678519002536706048.000000000000;247283032995269345280.000000000000
0.039062500000;0.929687500000;94635836193802816.000000000000;-5825335585091691216896.000000000000;60276684741361729536.000000000000
0.039062500000;0.945312500000;719387172825179264.000000000000;263550073801151807488.000000000000;-836989222295333109760.000000000000
0.039062500000;0.960937500000;870809273042090752.000000000000;132411006943298060288.000000000000;-2320596740469397651456.000000000000
0.039062500000;0.976562500000;2917366126117156352.000000000000;200382367874115534848.000000000000;-261798573889558740992.000000000000
0.039062500000;0.992187500000;2339046497903616000.000000000000;181880398233862209536.000000000000;163658506218305978368.000000000000
0.054687500000;0.007812500000;942800727857543003664023552.000000000000;754059384864851684686299136000.000000000000;-560786186970770259229458563072.000000000000
0.054687500000;0.023437500000;1404287626901503177656369152.000000000000;2246825441671978201515435229184.000000000000;-3761964863921765110570622648320.000000000000
0.054687500000;0.039062500000;3114932505912040720049373184.000000000000;-147530327191184701762312339456.000000000000;132031218256530969192753528832.000000000000
0.054687500000;0.054687500000;2774349821055459542970662912.000000000000;-968035963402297659532020547584.000000000000;-785719725251964318224115302400.000000000000
0.054687500000;0.070312500000;4587300782167199443257917440.000000000000;-1393663311710804921152069173248.000000000000;-1299419335572817195163593998336.000000000000
0.054687500000;0.085937500000;6325994520720547004087795712.000000000000;8756629425080004779926618112.000000000000;776432044862308188097739751424.000000000000
0.054687500000;0.101562500000;2564339227119855753580511232.000000000000;-4094926406796831076867112960.000000000000;12269203522307635897794822144.000000000000
0.054687500000;0.117187500000;3925091616240142202699776.000000000000;10545882327956630673094082560.000000000000;395539324282315244689220960256.000000000000
0.054687500000;0.132812500000;-29529321450580276674560000.000000000000;8818479187420459111148421120.000000000000;10643654449900847658772201472.000000000000
0.054687500000;0.148437500000;-94798133184747232062078976.000000000000;-1579389538261709979121614848.000000000000;-74843764016296084346241024.000000000000
0.054687500000;0.164062500000;-20038561035844519536361472.000000000000;-18979069060043640203850547200.000000000000;-3894778547557521371602878464.000000000000
0.054687500000;0.179687500000;-58729647323491518677778432.000000000000;340193392499510542046593024.000000000000;-383740717720065048775229440.000000000000
0.054687500000;0.195312500000;-11836738707094658730688512.000000000000;125217782742137779458586705920.000000000000;5606777320147559040650575872.000000000000
0.054687500000;0.210937500000;-99795752714555876591009792.000000000000;110439033535422492156362752.000000000000;-15854051030667151213068288.000000000000
0.054687500000;0.226562500000;-12751034412607031113416704.000000000000;-463220395077814135352721408.000000000000;-215982666212728735166103552.000000000000
0.054687500000;0.242187500000;-5130818203175030769057792.000000000000;12580464922268397763297280.000000000000;-34806640790960993491484672.000000000000
0.054687500000;0.257812500000;139160756275610608730112.000000000000;-30571759426324639789350912.000000000000;-74739675860341767301758976.000000000000
0.054687500000;0.273437500000;6396497035321051392770048.000000000000;66061816761180650905534464.000000000000;-93314597350593525006204928.000000000000
0.054687500000;0.289062500000;10752143452256453850562560.000000000000;201075970402083895165059072.000000000000;-25607969719543480977457152.000000000000
0.054687500000;0.304687500000;13946163848777411655106560.000000000000;12718116606102824336490496.000000000000;-6819953520349620700446720.000000000000
0.054687500000;0.320312500000;29550556691500669274685440.000000000000;1685243046571548969271296.000000000000;-419084347785716925726720.000000000000
0.054687500000;0.335937500000;15115374782817337320931328.000000000000;-21740290363716739843227648.000000000000;7990237881611387043577856.000000000000
0.054687500000;0.351562500000;9740651690733038731264.000000000000;275187766424373204877312.000000000000;3089739418399497818996736.000000000000
0.054687500000;0.367187500000;9860216230109624926208.000000000000;8209090126023940374528.000000000000;-4504508615862931947520.000000000000
0.054687500000;0.382812500000;31770026649088239337472.000000000000;-984376239631396765696.000000000000;-28363012614672829382656.000000000000
0.054687500000;0.398437500000;78328082744677175918592.000000000000;-194070647545675019976704.000000000000;-117953310961162765991936.000000000000
0.054687500000;0.414062500000;190803661949382590201856.000000000000;14822037814399698206720.000000000000;60696750538506498998272.000000000000
0.054687500000;0.429687500000;791508308088891768832.000000000000;1401819455148616843264.000000000000;33730444377814690955264.000000000000
0.054687500000;0.445312500000;13280516576339802112.000000000000;11794140395053370048512.000000000000;18194208433246274846720.000000000000
0.054687500000;0.460937500000;-4476804634977042944.000000000000;192691621276192629325824.000000000000;24697890575016431452160.000000000000
0.054687500000;0.476562500000;-273076932126512152576.000000000000;365144170437067866112.000000000000;-5754008967244446433280.000000000000
0.054687500000;0.492187500000;-217182136548144513024.000000000000;1366596072192437911552.000000000000;9925429610329950650368.000000000000
0.054687500000;0.507812500000;-274358328687039512576.000000000000;44327963376705198882816.000000000000;-2620016009684484358144.000000000000
0.054687500000;0.523437500000;-89129047272858009600.000000000000;1891319704186210733785088.000000000000;-3331427422129017585664.000000000000
0.054687500000;0.539062500000;-127602189028445388800.000000000000;-1301499580378854719488.000000000000;1823457965929576005632.000000000000
0.054687500000;0.554687500000;-195817611953515659264.000000000000;516748325058434564096.000000000000;404329740465484595200.000000000000
0.054687500000;0.570312500000;-229226273832178253824.000000000000;-65830012284347506688.000000000000;-50836172034512142336.000000000000
0.054687500000;0.585937500000;-198074205979755118592.000000000000;8383473471090442240.000000000000;-18722372129029390336.000000000000
0.054687500000;0.601562500000;-208464749401848250368.000000000000;305453316987960754176.000000000000;225676210169870516224.000000000000
0.054687500000;0.617187500000;-451092409310452252672.000000000000;66254744565561769984.000000000000;59695087521112391680.000000000000
0.054687500000;0.632812500000;-166379585335046995968.000000000000;-12377279621299714392064.000000000000;-2230593598847750504448.000000000000
0.054687500000;0.648437500000;-1433531608933448810496.000000000000;3929609732886486843392.000000000000;-3474967272154936115200.000000000000
0.054687500000;0.664062500000;-896216280277624029184.000000000000;-45221883381083226112.000000000000;-4698363121602488434688.000000000000
0.054687500000;0.679687500000;-307299410835204276224.000000000000;-28421889073816373559296.000000000000;4350121507029490073600.000000000000
0.054687500000;0.695312500000;-1278181309700797628416.000000000000;-113682274625391132672.000000000000;-91924306621862313984.000000000000
0.054687500000;0.710937500000;-22966648494224637952.000000000000;-19823400416852647608320.000000000000;-22410996995444420116480.000000000000
0.054687500000;0.726562500000;-455801746688969342976.000000000000;66871045055660555239424.000000000000;59560822769378622701568.000000000000
