Tabela de valores para implementação com 25 subintervalos
Tempo de execução = 0.000005000000 seg.

x_i;w_i;y_i;|e_a|;
0.000000000000;0.000000000000;0.000000000000;0.000000000000;
0.038461538462;0.078651685393;0.081395348837;0.002743663444;
0.076923076923;0.157303370787;0.162790697674;0.005487326888;
0.115384615385;0.235955056180;0.244186046512;0.008230990332;
0.153846153846;0.314606741573;0.325581395349;0.010974653776;
0.192307692308;0.393258426966;0.406976744186;0.013718317220;
0.230769230769;0.471910112360;0.488372093023;0.016461980664;
0.269230769231;0.550561797753;0.569767441860;0.019205644108;
0.307692307692;0.629213483146;0.651162790698;0.021949307552;
0.346153846154;0.707865168539;0.732558139535;0.024692970996;
0.384615384615;0.786516853933;0.813953488372;0.027436634440;
0.423076923077;0.831460674157;0.825581395349;0.005879278808;
0.461538461538;0.842696629213;0.837209302326;0.005487326888;
0.500000000000;0.853932584270;0.848837209302;0.005095374967;
0.538461538462;0.865168539326;0.860465116279;0.004703423047;
0.576923076923;0.876404494382;0.872093023256;0.004311471126;
0.615384615385;0.887640449438;0.883720930233;0.003919519206;
0.653846153846;0.898876404494;0.895348837209;0.003527567285;
0.692307692308;0.910112359551;0.906976744186;0.003135615365;
0.730769230769;0.921348314607;0.918604651163;0.002743663444;
0.769230769231;0.932584269663;0.930232558140;0.002351711523;
0.807692307692;0.943820224719;0.941860465116;0.001959759603;
0.846153846154;0.955056179775;0.953488372093;0.001567807682;
0.884615384615;0.966292134831;0.965116279070;0.001175855762;
0.923076923077;0.977528089888;0.976744186047;0.000783903841;
0.961538461538;0.988764044944;0.988372093023;0.000391951921;
1.000000000000;1.000000000000;1.000000000000;0.000000000000;
